game_id,play_id,stat_id,lateral_rec_yards,team_abbr,player_name,gsis_player_id
2020_16_CIN_HOU,3932,23,7,HOU,B.Cooks,00-0031236
2020_10_CIN_PIT,688,23,14,PIT,C.Claypool,00-0036326
2020_16_CIN_HOU,3932,23,8,HOU,C.Heck,00-0036195
2020_09_CAR_KC,1909,23,3,CAR,C.McCaffrey,00-0033280
2020_06_LA_SF,1909,23,4,LA,D.Henderson,00-0035664
2020_16_CIN_HOU,3932,23,7,HOU,M.Scharping,00-0035245
2020_08_ATL_CAR,2762,23,3,CAR,R.Anderson,00-0032688
2020_14_WAS_SF,4752,23,3,SF,R.James,00-0034286
