gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,first,ob,clock,score,vscore,hscore,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,4,8,BT30,"H,4,8,H30","8,6,51","PUNT:14,V44 PEN:H,UC,A,85,H29,N D:1,10 SPOT:V,H29,Y","K. Hummel punt 26 yards to the LK44, PENALTY BT unsportsmanlike conduct (N. Schumann) 27 yards to the BT29, 1st and 10, LK ball on BT29.","V,1,10,H29",U,NA,NA,NA,NA,NA,NA,NA,8,H,BT,"KO,1,00:00,28","PUNT,2,13:12,30",3,2,1:48,KO,1,00:00,BT28,PUNT,2,13:12,BT30,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT29,"V,1,10,H29","9,1,52",{DRIVE}:13:12,LEIPZIG KINGS drive start at 13:12.,"V,1,10,H29",NA,NA,NA,13:12,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT29,"V,1,10,H29","9,2,53","PEN:V,FS,A,12,H34,N",PENALTY LK false start (J. Awini) 5 yards to the BT34.,"V,1,15,H34",E,NA,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,15,BT34,"V,1,15,H34","9,3,54","PASS:3,C,2,H20 TACK:52",M. Birdsong pass complete to J. Aguemon for 14 yards to the BT20 (W. Nasri).,"V,2,1,H20",P,NA,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,2,1,BT20,"V,2,1,H20","9,4,55","PASS:3,C,12,H12 TACK:52,24","M. Birdsong pass complete to J. Awini for 8 yards to the BT12, 1ST DOWN LK (W. Nasri;M. De Falcis).","V,1,10,H12",P,P,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT12,"V,1,10,H12","9,5,56","PEN:V,DG,A,TM,H17,N",PENALTY LK delay of game 5 yards to the BT17.,"V,1,15,H17",E,NA,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,15,BT17,"V,1,15,H17","9,6,57","PASS:3,C,84,H10 TACK:22",M. Birdsong pass complete to Y. Omi for 7 yards to the BT10 (L. Achaintre).,"V,2,8,H10",P,NA,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,2,8,BT10,"V,2,8,H10","9,7,58","PASS:3,C,6,H00 T:10:14","M. Birdsong pass complete to T. Knuettel for 10 yards to the BT0, 1ST DOWN LK, TOUCHDOWN, clock 10:14.","V,1,10,H15",P,P,NA,10:14,Y,15,9,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT15,"V,1,10,H15","9,8,59","PAT:P,84,M",Y. Omi pass attempt failed.,"V,1,0,V35",X,NA,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,0,LK35,"V,1,0,V35","9,9,60","KO:18,H25 RET:24,H48 TACK:26 PEN:H,HO,A,22,H27,N D:1,10 SPOT:H,H27,Y","M. Ulbrich kickoff 40 yards to the BT25, M. De Falcis return 23 yards to the BT48 (F. Borger), PENALTY BT holding (L. Achaintre) 21 yards to the BT27, 1st and 10, BT ball on BT27.","H,1,10,H27",K,NA,NA,NA,NA,NA,NA,NA,9,V,LK,"PUNT,2,13:12,71","TD,2,10:14,100",4,29,2:58,PUNT,2,13:12,BT29,TD,2,10:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,10,BT27,"H,1,10,H27","10,1,61",{DRIVE}:10:00,BERLIN THUNDER drive start at 10:00.,"H,1,10,H27",NA,NA,NA,10:00,NA,NA,NA,NA,10,H,BT,"KO,2,10:00,27","PUNT,2,07:34,28",3,1,2:26,KO,2,10:00,BT27,PUNT,2,07:34,BT28,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,10,BT27,"H,1,10,H27","10,2,62","RUSH:1,H28, TACK:92",J. Crawford rush for 1 yard to the BT28 (A. Zetterberg).,"H,2,9,H28",R,NA,NA,NA,NA,NA,NA,NA,10,H,BT,"KO,2,10:00,27","PUNT,2,07:34,28",3,1,2:26,KO,2,10:00,BT27,PUNT,2,07:34,BT28,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,2,9,BT28,"H,2,9,H28","10,3,63","PASS:6,C,17,H26 TACK:8",C. Stitt pass complete to E. Drossard for loss of 2 yards to the BT26 (A. Jalloh).,"H,3,11,H26",P,NA,NA,NA,NA,NA,NA,NA,10,H,BT,"KO,2,10:00,27","PUNT,2,07:34,28",3,1,2:26,KO,2,10:00,BT27,PUNT,2,07:34,BT28,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,3,11,BT26,"H,3,11,H26","10,4,64","PASS:6,C,1,H28 TACK:40 PEN:V,HO,D","C. Stitt pass complete to J. Crawford for 2 yards to the BT28 (O. Rohnebak), PENALTY LK holding declined.","H,4,9,H28",P,NA,NA,NA,NA,NA,NA,NA,10,H,BT,"KO,2,10:00,27","PUNT,2,07:34,28",3,1,2:26,KO,2,10:00,BT27,PUNT,2,07:34,BT28,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,4,9,BT28,"H,4,9,H28","10,5,65","PUNT:14,V39 RET:8,V39 TACK:8","K. Hummel punt 33 yards to the LK39, A. Jalloh return 0 yards to the LK39 (P. Seifert).","V,1,10,V39",U,NA,NA,NA,NA,NA,NA,NA,10,H,BT,"KO,2,10:00,27","PUNT,2,07:34,28",3,1,2:26,KO,2,10:00,BT27,PUNT,2,07:34,BT28,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,LK39,"V,1,10,V39","11,1,66",{DRIVE}:07:34,LEIPZIG KINGS drive start at 07:34.,"V,1,10,V39",NA,NA,NA,07:34,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,LK39,"V,1,10,V39","11,2,67","PASS:3,C,84,V44 TACK:15",M. Birdsong pass complete to Y. Omi for 5 yards to the LK44 (M. Thiele).,"V,2,5,V44",P,NA,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,2,5,LK44,"V,2,5,V44","11,3,68","RUSH:22,H35, TACK:24","R. Sobowale rush for 21 yards to the BT35, 1ST DOWN LK (M. De Falcis).","V,1,10,H35",R,R,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT35,"V,1,10,H35","11,4,69","PASS:3,C,11,H28 TACK:15,52",M. Birdsong pass complete to A. Dable-Wolf for 7 yards to the BT28 (M. Thiele;W. Nasri).,"V,2,3,H28",P,NA,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,2,3,BT28,"V,2,3,H28","11,5,70","PASS:3,C,11,H15 TACK:15","M. Birdsong pass complete to A. Dable-Wolf for 13 yards to the BT15, 1ST DOWN LK (M. Thiele).","V,1,10,H15",P,P,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT15,"V,1,10,H15","11,6,71","RUSH:22,H12, TACK:9,52",R. Sobowale rush for 3 yards to the BT12 (P. Schaar;W. Nasri).,"V,2,7,H12",R,NA,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,2,7,BT12,"V,2,7,H12","11,7,72","PASS:3,I,6,*",M. Birdsong pass incomplete to T. Knuettel.,"V,3,7,H12",P,NA,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,3,7,BT12,"V,3,7,H12","11,8,73","PASS:3,C,84,H00 T:04:14","M. Birdsong pass complete to Y. Omi for 12 yards to the BT0, 1ST DOWN LK, TOUCHDOWN, clock 04:14.","V,1,10,H15",P,P,NA,04:14,Y,21,9,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT15,"V,1,10,H15","11,9,74","PAT:K,18,G",M. Ulbrich kick attempt good.,"V,1,0,V35",X,NA,NA,NA,Y,22,9,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,0,LK35,"V,1,0,V35","11,10,75","KO:18,H05 RET:7,H27 TACK:54","M. Ulbrich kickoff 60 yards to the BT5, S. Jones return 22 yards to the BT27 (M. Strauss).","H,1,10,H27",K,NA,NA,NA,NA,NA,NA,NA,11,V,LK,"PUNT,2,07:34,39","TD,2,04:14,100",7,61,3:20,PUNT,2,07:34,LK39,TD,2,04:14,BT00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,10,BT27,"H,1,10,H27","12,1,76",{DRIVE}:04:14,BERLIN THUNDER drive start at 04:14.,"H,1,10,H27",NA,NA,NA,04:14,NA,NA,NA,NA,12,H,BT,"KO,2,04:14,27","PUNT,2,02:23,24",3,-3,1:51,KO,2,04:14,BT27,PUNT,2,02:23,BT24,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,10,BT27,"H,1,10,H27","12,2,77","PASS:6,I,7,*",C. Stitt pass incomplete to S. Jones.,"H,2,10,H27",P,NA,NA,NA,NA,NA,NA,NA,12,H,BT,"KO,2,04:14,27","PUNT,2,02:23,24",3,-3,1:51,KO,2,04:14,BT27,PUNT,2,02:23,BT24,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,2,10,BT27,"H,2,10,H27","12,3,78","PASS:6,C,11,H26 TACK:21",C. Stitt pass complete to B. Zerbe for loss of 1 yard to the BT26 (D. Docal).,"H,3,11,H26",P,NA,NA,NA,NA,NA,NA,NA,12,H,BT,"KO,2,04:14,27","PUNT,2,02:23,24",3,-3,1:51,KO,2,04:14,BT27,PUNT,2,02:23,BT24,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,3,11,BT26,"H,3,11,H26","12,4,79","RUSH:6,H24, TACK:92",C. Stitt rush for loss of 2 yards to the BT24 (A. Zetterberg).,"H,4,13,H24",R,NA,NA,NA,NA,NA,NA,NA,12,H,BT,"KO,2,04:14,27","PUNT,2,02:23,24",3,-3,1:51,KO,2,04:14,BT27,PUNT,2,02:23,BT24,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,4,13,BT24,"H,4,13,H24","12,5,80","PUNT:14,V42 PEN:V,UC,A,4,V27,N D:1,10 SPOT:V,V27,Y","K. Hummel punt 34 yards to the LK42, PENALTY LK unsportsmanlike conduct (R. Henrique) 15 yards to the LK27, 1st and 10, LK ball on LK27.","V,1,10,V27",U,NA,NA,NA,NA,NA,NA,NA,12,H,BT,"KO,2,04:14,27","PUNT,2,02:23,24",3,-3,1:51,KO,2,04:14,BT27,PUNT,2,02:23,BT24,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,LK27,"V,1,10,V27","13,1,81",{DRIVE}:02:23,LEIPZIG KINGS drive start at 02:23.,"V,1,10,V27",NA,NA,NA,02:23,NA,NA,NA,NA,13,V,LK,"PUNT,2,02:23,27","INT,2,02:14,22",1,-5,0:09,PUNT,2,02:23,LK27,INT,2,02:14,LK22,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,LK27,"V,1,10,V27","13,2,82","PEN:V,FS,A,11,V22,N",PENALTY LK false start (A. Dable-Wolf) 5 yards to the LK22.,"V,1,15,V22",E,NA,NA,NA,NA,NA,NA,NA,13,V,LK,"PUNT,2,02:23,27","INT,2,02:14,22",1,-5,0:09,PUNT,2,02:23,LK27,INT,2,02:14,LK22,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,15,LK22,"V,1,15,V22","13,3,83","PASS:3,X,2,V40 RET:2,V07","M. Birdsong pass intercepted by J. White at the LK40, J. White return 33 yards to the LK7.","H,1,0,V07",P,NA,NA,NA,NA,NA,NA,I,13,V,LK,"PUNT,2,02:23,27","INT,2,02:14,22",1,-5,0:09,PUNT,2,02:23,LK27,INT,2,02:14,LK22,NA
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,0,LK07,"H,1,0,V07","14,1,84",{DRIVE}:02:14,BERLIN THUNDER drive start at 02:14.,"H,1,0,V07",NA,NA,NA,02:14,NA,NA,NA,NA,14,H,BT,"INT,2,02:14,93","TD,2,01:49,100",2,7,0:25,INT,2,02:14,LK07,TD,2,01:49,LK00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,0,LK07,"H,1,0,V07","14,2,85","RUSH:1,V07, TACK:28,56",J. Crawford rush for no gain to the LK7 (J. Dietze;L. Leota).,"H,2,0,V07",R,NA,NA,NA,NA,NA,NA,NA,14,H,BT,"INT,2,02:14,93","TD,2,01:49,100",2,7,0:25,INT,2,02:14,LK07,TD,2,01:49,LK00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,2,0,LK07,"H,2,0,V07","14,3,86","PASS:6,C,11,V00 T:01:49","C. Stitt pass complete to B. Zerbe for 7 yards to the LK0, 1ST DOWN BT, TOUCHDOWN, clock 01:49.","H,1,10,V15",P,P,NA,01:49,Y,22,15,NA,14,H,BT,"INT,2,02:14,93","TD,2,01:49,100",2,7,0:25,INT,2,02:14,LK07,TD,2,01:49,LK00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,10,LK15,"H,1,10,V15","14,4,87","PAT:K,26,B BLOCK:93",J. Schenderlein kick attempt failed (blocked) (blocked by C. Hans).,"H,1,0,H35",X,NA,NA,NA,NA,NA,NA,NA,14,H,BT,"INT,2,02:14,93","TD,2,01:49,100",2,7,0:25,INT,2,02:14,LK07,TD,2,01:49,LK00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,BT,1,0,BT35,"H,1,0,H35","14,5,88","KO:26,V07 RET:8,H00 T:01:41","J. Schenderlein kickoff 58 yards to the LK7, A. Jalloh return 93 yards to the BT0, TOUCHDOWN, clock 01:41.","V,1,10,H15",K,NA,NA,01:41,Y,28,15,NA,14,H,BT,"INT,2,02:14,93","TD,2,01:49,100",2,7,0:25,INT,2,02:14,LK07,TD,2,01:49,LK00,1
BTLK2101,LK,BT,Leipzig Kings,Berlin Thunder,6/20/2021,Berlin,Stadion am Wurfplatz,15:00,18:47,Y,03:47,700,34 C,SW,partly cloudy,T. Denker,M. Kattillus,M. Berger,B. SChaumberg,A. Gurbiersch,C. Beckmann,E. Christensen,H. Neumann,H. Neumann,LK,1,10,BT15,"V,1,10,H15","15,1,89","PAT:K,18,G",M. Ulbrich kick attempt good.,"V,1,0,V35",X,NA,NA,NA,Y,29,15,NA,15,V,LK,"KO,2,01:41,100","TD,2,01:41,100",0,0,0:00,KO,2,01:41,BT00,TD,2,01:41,BT00,NA
