gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,first,ob,clock,score,vscore,hscore,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,5,BT21,"H,1,5,H21","23,3,190","RUSH:47,H25, TACK:20,97",Y. Landfried rush for 4 yards to the BT25 (D. Warren;P. Ungericht).,"H,2,1,H25",R,NA,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,1,BT25,"H,2,1,H25","23,4,191","RUSH:47,H34, TACK:48","Y. Landfried rush for 9 yards to the BT34, 1ST DOWN BT (T. Stickel).","H,1,10,H34",R,R,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT34,"H,1,10,H34","23,5,192","PASS:6,I,10,*",C. Stitt pass incomplete to S. Mayerhoff.,"H,2,10,H34",P,NA,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,10,BT34,"H,2,10,H34","23,6,193","RUSH:47,H49, TACK:32","Y. Landfried rush for 15 yards to the BT49, 1ST DOWN BT (J. Ludwig-M.).","H,1,10,H49",R,R,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT49,"H,1,10,H49","23,7,194",T:02:00,Clock 02:00.,"H,1,10,H49",#,NA,NA,02:00,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT49,"H,1,10,H49","23,8,195","PASS:6,S,TM,H48 SACK:37,75",C. Stitt sacked for loss of 1 yard to the BT48 (K. Bannasch;J. Jackson).,"H,2,11,H48",P,NA,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,11,BT48,"H,2,11,H48","23,9,196","PEN:H,DG,A,6,H43,N",PENALTY BT delay of game (C. Stitt) 5 yards to the BT43.,"H,2,16,H43",E,NA,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,16,BT43,"H,2,16,H43","23,10,197","RUSH:47,H45, OB:","Y. Landfried rush for 2 yards to the BT45, out-of-bounds.","H,3,14,H45",R,NA,Y,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,3,14,BT45,"H,3,14,H45","23,11,198","RUSH:6,H44,",C. Stitt rush for loss of 1 yard to the BT44.,"H,4,15,H44",R,NA,NA,NA,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,4,15,BT44,"H,4,15,H44","23,12,199",HALF: T:00:00,"End of game, clock 00:00.","H,4,15,H44",#,NA,NA,00:00,NA,NA,NA,NA,23,H,BT,"PUNT,4,04:02,16","HALF,4,00:00,44",7,28,4:02,PUNT,4,04:02,BT16,HALF,4,00:00,BT44,NA
